folio,fecha,planta,centro_costo,concepto,monto,cargado_en
CUA-202502-003322,2025-02-08,Cuautitlán,Seguridad,Reparación correctiva,"3.356,00",2026-07-01
CUA-202502-003349,2025-02-08,Cuautitlán,Sistemas,Mantenimiento preventivo,"1.529,00",2026-07-01
HER-202502-000190,2025-02-08,Hermosillo,Energía,Reparación correctiva,"5.596,25",2026-07-01
HER-202502-000217,2025-02-08,Hermosillo,Nómina Indirecta,Mantenimiento preventivo,"5.238,00",2026-07-01
HER-202502-000244,2025-02-08,Hermosillo,Fletes,Flete de importación,"5.069,50",2026-07-01
HER-202502-000271,2025-02-08,Hermosillo,  REFACCIONES ,Nómina de apoyo,"3.886,75",2026-07-01
HER-202502-000298,2025-02-08,Hermosillo,Seguridad,Reparación correctiva,"3.342,50",2026-07-01
HER-202502-000325,2025-02-08,Hermosillo,Sistemas,Mantenimiento preventivo,"1.272,50",2026-07-01
IRA-202502-009262,2025-02-08,Irapuato,Energía,Reparación correctiva,"4.477,50",2026-07-01
IRA-202502-009289,2025-02-08,Irapuato,Nómina Indirecta,Mantenimiento preventivo,"4.124,50",2026-07-01
IRA-202502-009316,2025-02-08,Irapuato,fletes,Flete de importación,"4.616,75",2026-07-01
IRA-202502-009343,2025-02-08,Irapuato,Refacciones,Nómina de apoyo,"1.705,75",2026-07-01
IRA-202502-009370,2025-02-08,Irapuato,Seguridad,Reparación correctiva,"2.810,00",2026-07-01
IRA-202502-009397,2025-02-08,Irapuato,Sistemas,Mantenimiento preventivo,"781,25",2026-07-01
CHI-202502-006242,2025-02-09,Chihuahua,Energía,Consumo eléctrico,"9.389,00",2026-07-01
CHI-202502-006269,2025-02-09,Chihuahua,Nómina Indirecta,Servicio externo,"4.060,00",2026-07-01
CHI-202502-006296,2025-02-09,Chihuahua,  FLETES ,Licencia de software,"5.794,00",2026-07-01
CHI-202502-006323,2025-02-09,Chihuahua,Calidad,Renta de montacargas,"2.170,25",2026-07-01
CHI-202502-006350,2025-02-09,Chihuahua,Seguridad,Consumo eléctrico,"3.994,00",2026-07-01
CHI-202502-006377,2025-02-09,Chihuahua,Sistemas,Servicio externo,"2.276,00",2026-07-01
CUA-202502-003218,2025-02-09,Cuautitlán,Energía,Consumo eléctrico,"5.681,50",2026-07-01
CUA-202502-003245,2025-02-09,Cuautitlán,Nómina Indirecta,Servicio externo,"3.135,00",2026-07-01
CUA-202502-003272,2025-02-09,Cuautitlán,Fletes,Licencia de software,"5.400,00",2026-07-01
CUA-202502-003299,2025-02-09,Cuautitlán,Calidad,Renta de montacargas,"2.506,50",2026-07-01
CUA-202502-003326,2025-02-09,Cuautitlán,Seguridad ,Consumo eléctrico,"3.216,25",2026-07-01
CUA-202502-003353,2025-02-09,Cuautitlán,Sistemas,Servicio externo,"1.184,50",2026-07-01
HER-202502-000194,2025-02-09,Hermosillo,Energía,Consumo eléctrico,"6.401,75",2026-07-01
HER-202502-000221,2025-02-09,Hermosillo,  NÓMINA INDIRECTA ,Servicio externo,"3.914,50",2026-07-01
HER-202502-000248,2025-02-09,Hermosillo,Fletes,Licencia de software,"5.869,25",2026-07-01
HER-202502-000275,2025-02-09,Hermosillo,Calidad,Renta de montacargas,"1.285,25",2026-07-01
HER-202502-000302,2025-02-09,Hermosillo,Seguridad,Consumo eléctrico,"3.187,25",2026-07-01
HER-202502-000329,2025-02-09,Hermosillo,Sistemas,Servicio externo,"1.246,00",2026-07-01
IRA-202502-009266,2025-02-09,Irapuato,energía,Consumo eléctrico,"6.286,00",2026-07-01
IRA-202502-009293,2025-02-09,Irapuato,Nómina Indirecta,Servicio externo,"3.340,00",2026-07-01
IRA-202502-009320,2025-02-09,Irapuato,Fletes,Licencia de software,"4.838,50",2026-07-01
IRA-202502-009347,2025-02-09,Irapuato,Calidad,Renta de montacargas,"1.718,75",2026-07-01
IRA-202502-009374,2025-02-09,Irapuato,Seguridad,Consumo eléctrico,"2.668,75",2026-07-01
IRA-202502-009401,2025-02-09,Irapuato,Sistemas ,Servicio externo,"1.104,00",2026-07-01
CHI-202502-006219,2025-02-10,Chihuahua,Mantenimiento,Flete nacional,"6.003,50",2026-07-01
CHI-202502-006246,2025-02-10,Chihuahua,  ENERGÍA ,Calibración de equipo,"9.486,00",2026-07-01
CHI-202502-006273,2025-02-10,Chihuahua,Nómina Indirecta,Equipo de protección,"6.021,00",2026-07-01
CHI-202502-006300,2025-02-10,Chihuahua,Fletes,Refacción prensa,"4.918,75",2026-07-01
CHI-202502-006327,2025-02-10,Chihuahua,Calidad,Flete nacional,"2.771,00",2026-07-01
CHI-202502-006354,2025-02-10,Chihuahua,Seguridad,Calibración de equipo,"3.866,75",2026-07-01
CHI-202502-006381,2025-02-10,Chihuahua, Sistemas,Equipo de protección,"1.460,75",2026-07-01
CUA-202502-003195,2025-02-10,Cuautitlán,Mantenimiento,Flete nacional,"6.294,00",2026-07-01
CUA-202502-003222,2025-02-10,Cuautitlán,Energía,Calibración de equipo,"4.917,25",2026-07-01
CUA-202502-003249,2025-02-10,Cuautitlán,Nómina Indirecta,Equipo de protección,"4.700,25",2026-07-01
CUA-202502-003276,2025-02-10,Cuautitlán,Fletes ,Refacción prensa,"4.362,25",2026-07-01
CUA-202502-003303,2025-02-10,Cuautitlán,Calidad,Flete nacional,"2.443,75",2026-07-01
CUA-202502-003330,2025-02-10,Cuautitlán,Seguridad,Calibración de equipo,"3.193,50",2026-07-01
CUA-202502-003357,2025-02-10,Cuautitlán,Sistemas,Equipo de protección,"1.100,25",2026-07-01
HER-202502-000171,2025-02-10,Hermosillo,  MANTENIMIENTO ,Flete nacional,"6.438,50",2026-07-01
HER-202502-000198,2025-02-10,Hermosillo,Energía,Calibración de equipo,"5.660,75",2026-07-01
HER-202502-000225,2025-02-10,Hermosillo,Nómina Indirecta,Equipo de protección,"4.714,75",2026-07-01
HER-202502-000252,2025-02-10,Hermosillo,Fletes,Refacción prensa,"4.127,50",2026-07-01
HER-202502-000279,2025-02-10,Hermosillo,Calidad,Flete nacional,"1.476,50",2026-07-01
HER-202502-000306,2025-02-10,Hermosillo, Seguridad,Calibración de equipo,"3.375,00",2026-07-01
HER-202502-000333,2025-02-10,Hermosillo,Sistemas,Equipo de protección,"1.735,00",2026-07-01
IRA-202502-009243,2025-02-10,Irapuato,Mantenimiento,Flete nacional,"5.776,75",2026-07-01
IRA-202502-009270,2025-02-10,Irapuato,Energía,Calibración de equipo,"5.574,50",2026-07-01
IRA-202502-009297,2025-02-10,Irapuato,Nómina Indirecta,Equipo de protección,"2.512,50",2026-07-01
IRA-202502-009324,2025-02-10,Irapuato,Fletes,Refacción prensa,"3.327,75",2026-07-01
IRA-202502-009351,2025-02-10,Irapuato,Calidad ,Flete nacional,"1.475,75",2026-07-01
IRA-202502-009378,2025-02-10,Irapuato,Seguridad,Calibración de equipo,"2.582,50",2026-07-01
IRA-202502-009405,2025-02-10,Irapuato,Sistemas,Equipo de protección,"1.230,75",2026-07-01
CHI-202502-006223,2025-02-11,Chihuahua,Mantenimiento,Nómina de apoyo,"8.903,75",2026-07-01
CHI-202502-006250,2025-02-11,Chihuahua,Energía,Reparación correctiva,"9.261,75",2026-07-01
CHI-202502-006277,2025-02-11,Chihuahua,Nómina Indirecta,Mantenimiento preventivo,"4.250,25",2026-07-01
CHI-202502-006304,2025-02-11,Chihuahua,Refacciones,Flete de importación,"4.952,75",2026-07-01
CHI-202502-006331,2025-02-11,Chihuahua, Calidad,Nómina de apoyo,"2.099,00",2026-07-01
CHI-202502-006358,2025-02-11,Chihuahua,Seguridad,Reparación correctiva,"3.679,25",2026-07-01
CUA-202502-003199,2025-02-11,Cuautitlán,Mantenimiento,Nómina de apoyo,"5.303,50",2026-07-01
CUA-202502-003226,2025-02-11,Cuautitlán,Energía ,Reparación correctiva,"6.774,75",2026-07-01
CUA-202502-003253,2025-02-11,Cuautitlán,Nómina Indirecta,Mantenimiento preventivo,"5.255,00",2026-07-01
CUA-202502-003280,2025-02-11,Cuautitlán,Refacciones,Flete de importación,"5.356,25",2026-07-01
CUA-202502-003307,2025-02-11,Cuautitlán,Calidad,Nómina de apoyo,"4.532,75",2026-07-01
CUA-202502-003334,2025-02-11,Cuautitlán,Seguridad,Reparación correctiva,"3.897,25",2026-07-01
HER-202502-000175,2025-02-11,Hermosillo,Mantenimiento,Nómina de apoyo,"5.888,25",2026-07-01
HER-202502-000202,2025-02-11,Hermosillo,Energía,Reparación correctiva,"5.487,00",2026-07-01
HER-202502-000229,2025-02-11,Hermosillo,Nómina Indirecta,Mantenimiento preventivo,"4.892,25",2026-07-01
HER-202502-000256,2025-02-11,Hermosillo, Refacciones,Flete de importación,"4.500,25",2026-07-01
HER-202502-000283,2025-02-11,Hermosillo,Calidad,Nómina de apoyo,"1.546,75",2026-07-01
HER-202502-000310,2025-02-11,Hermosillo,Seguridad,Reparación correctiva,"3.735,25",2026-07-01
IRA-202502-009247,2025-02-11,Irapuato,Mantenimiento,Nómina de apoyo,"5.919,50",2026-07-01
IRA-202502-009274,2025-02-11,Irapuato,Energía,Reparación correctiva,"6.155,75",2026-07-01
IRA-202502-009301,2025-02-11,Irapuato,Nómina Indirecta ,Mantenimiento preventivo,"3.445,00",2026-07-01
IRA-202502-009328,2025-02-11,Irapuato,Refacciones,Flete de importación,"3.297,75",2026-07-01
IRA-202502-009355,2025-02-11,Irapuato,Calidad,Nómina de apoyo,"1.878,75",2026-07-01
IRA-202502-009382,2025-02-11,Irapuato,Seguridad,Reparación correctiva,"2.368,50",2026-07-01
CHI-202502-006227,2025-02-12,Chihuahua,Mantenimiento,Renta de montacargas,"8.766,75",2026-07-01
CHI-202502-006254,2025-02-12,Chihuahua,Energía,Consumo eléctrico,"8.142,00",2026-07-01
CHI-202502-006281,2025-02-12,Chihuahua, Fletes,Servicio externo,"4.342,75",2026-07-01
CHI-202502-006308,2025-02-12,Chihuahua,Refacciones,Licencia de software,"6.774,75",2026-07-01
CHI-202502-006335,2025-02-12,Chihuahua,Calidad,Renta de montacargas,"1.710,00",2026-07-01
CHI-202502-006362,2025-02-12,Chihuahua,Seguridad,Consumo eléctrico,"4.264,75",2026-07-01
CUA-202502-003203,2025-02-12,Cuautitlán,Mantenimiento,Renta de montacargas,"6.156,00",2026-07-01
CUA-202502-003230,2025-02-12,Cuautitlán,Energía,Consumo eléctrico,"6.632,25",2026-07-01
CUA-202502-003257,2025-02-12,Cuautitlán,Fletes,Servicio externo,"4.275,25",2026-07-01
CUA-202502-003284,2025-02-12,Cuautitlán,Refacciones,Licencia de software,"4.289,00",2026-07-01
CUA-202502-003311,2025-02-12,Cuautitlán,CALIDAD,Renta de montacargas,"3.475,00",2026-07-01
CUA-202502-003338,2025-02-12,Cuautitlán,Seguridad,Consumo eléctrico,"3.430,25",2026-07-01
HER-202502-000179,2025-02-12,Hermosillo,Mantenimiento,Renta de montacargas,"5.545,50",2026-07-01
HER-202502-000206,2025-02-12,Hermosillo, Energía,Consumo eléctrico,"7.990,00",2026-07-01
HER-202502-000233,2025-02-12,Hermosillo,Fletes,Servicio externo,"3.792,25",2026-07-01
HER-202502-000260,2025-02-12,Hermosillo,Refacciones,Licencia de software,"5.868,75",2026-07-01
HER-202502-000287,2025-02-12,Hermosillo,Calidad,Renta de montacargas,"1.579,00",2026-07-01
HER-202502-000314,2025-02-12,Hermosillo,Seguridad,Consumo eléctrico,"3.023,50",2026-07-01
IRA-202502-009251,2025-02-12,Irapuato,Mantenimiento ,Renta de montacargas,"4.544,75",2026-07-01
IRA-202502-009278,2025-02-12,Irapuato,Energía,Consumo eléctrico,"5.418,75",2026-07-01
IRA-202502-009305,2025-02-12,Irapuato,Fletes,Servicio externo,"2.282,75",2026-07-01
IRA-202502-009332,2025-02-12,Irapuato,Refacciones,Licencia de software,"3.287,75",2026-07-01
IRA-202502-009359,2025-02-12,Irapuato,Calidad,Renta de montacargas,"1.097,75",2026-07-01
IRA-202502-009386,2025-02-12,Irapuato,SEGURIDAD,Consumo eléctrico,"2.113,75",2026-07-01
CHI-202502-006231,2025-02-13,Chihuahua, Mantenimiento,Flete nacional,"6.011,25",2026-07-01
CHI-202502-006258,2025-02-13,Chihuahua,Energía,Calibración de equipo,"6.416,75",2026-07-01
CHI-202502-006285,2025-02-13,Chihuahua,Fletes,Equipo de protección,"2.972,00",2026-07-01
CHI-202502-006312,2025-02-13,Chihuahua,Refacciones,Refacción prensa,"7.098,50",2026-07-01
CHI-202502-006339,2025-02-13,Chihuahua,Calidad,Flete nacional,"1.885,00",2026-07-01
CHI-202502-006366,2025-02-13,Chihuahua,sistemas,Calibración de equipo,"2.871,25",2026-07-01
CUA-202502-003207,2025-02-13,Cuautitlán,Mantenimiento,Flete nacional,"7.177,50",2026-07-01
CUA-202502-003234,2025-02-13,Cuautitlán,Energía,Calibración de equipo,"4.795,75",2026-07-01
CUA-202502-003261,2025-02-13,Cuautitlán,FLETES,Equipo de protección,"3.519,50",2026-07-01
CUA-202502-003288,2025-02-13,Cuautitlán,Refacciones,Refacción prensa,"5.731,25",2026-07-01
CUA-202502-003315,2025-02-13,Cuautitlán,Calidad,Flete nacional,"4.479,25",2026-07-01
CUA-202502-003342,2025-02-13,Cuautitlán,Sistemas,Calibración de equipo,"2.264,25",2026-07-01
HER-202502-000183,2025-02-13,Hermosillo,Mantenimiento,Flete nacional,"6.771,00",2026-07-01
HER-202502-000210,2025-02-13,Hermosillo,Energía,Calibración de equipo,"5.366,50",2026-07-01
HER-202502-000237,2025-02-13,Hermosillo,Fletes,Equipo de protección,"2.970,50",2026-07-01
HER-202502-000264,2025-02-13,Hermosillo,Refacciones,Refacción prensa,"4.675,25",2026-07-01
HER-202502-000291,2025-02-13,Hermosillo,calidad,Flete nacional,"1.775,50",2026-07-01
HER-202502-000318,2025-02-13,Hermosillo,Sistemas,Calibración de equipo,"2.387,75",2026-07-01
IRA-202502-009255,2025-02-13,Irapuato,Mantenimiento,Flete nacional,"4.049,25",2026-07-01
IRA-202502-009282,2025-02-13,Irapuato,Energía,Calibración de equipo,"4.356,50",2026-07-01
IRA-202502-009309,2025-02-13,Irapuato,Fletes,Equipo de protección,"2.681,50",2026-07-01
IRA-202502-009336,2025-02-13,Irapuato,REFACCIONES,Refacción prensa,"4.377,75",2026-07-01
IRA-202502-009363,2025-02-13,Irapuato,Calidad,Flete nacional,"1.331,25",2026-07-01
IRA-202502-009390,2025-02-13,Irapuato,Sistemas,Calibración de equipo,"2.003,50",2026-07-01
CHI-202502-006235,2025-02-14,Chihuahua,Mantenimiento,Nómina de apoyo,"8.145,75",2026-07-01
CHI-202502-006262,2025-02-14,Chihuahua,Nómina Indirecta,Reparación correctiva,"8.605,75",2026-07-01
CHI-202502-006289,2025-02-14,Chihuahua,Fletes,Mantenimiento preventivo,"4.728,00",2026-07-01
CHI-202502-006316,2025-02-14,Chihuahua,refacciones,Flete de importación,"7.074,00",2026-07-01
CHI-202502-006343,2025-02-14,Chihuahua,Seguridad,Nómina de apoyo,"-1.814,75",2026-07-01
CHI-202502-006370,2025-02-14,Chihuahua,Sistemas,Reparación correctiva,"2.548,75",2026-07-01
CUA-202502-003211,2025-02-14,Cuautitlán,MANTENIMIENTO,Nómina de apoyo,"8.192,00",2026-07-01
CUA-202502-003238,2025-02-14,Cuautitlán,Nómina Indirecta,Reparación correctiva,"6.908,75",2026-07-01
CUA-202502-003265,2025-02-14,Cuautitlán,Fletes,Mantenimiento preventivo,"3.894,50",2026-07-01
CUA-202502-003292,2025-02-14,Cuautitlán,Refacciones,Flete de importación,"4.687,75",2026-07-01
CUA-202502-003319,2025-02-14,Cuautitlán,Seguridad,Nómina de apoyo,"-2.969,00",2026-07-01
CUA-202502-003346,2025-02-14,Cuautitlán,  SISTEMAS ,Reparación correctiva,"2.321,50",2026-07-01
HER-202502-000187,2025-02-14,Hermosillo,Mantenimiento,Nómina de apoyo,"4.573,00",2026-07-01
HER-202502-000214,2025-02-14,Hermosillo,Nómina Indirecta,Reparación correctiva,"7.274,00",2026-07-01
HER-202502-000241,2025-02-14,Hermosillo,fletes,Mantenimiento preventivo,"2.338,00",2026-07-01
HER-202502-000268,2025-02-14,Hermosillo,Refacciones,Flete de importación,"5.031,00",2026-07-01
HER-202502-000295,2025-02-14,Hermosillo,Seguridad,Nómina de apoyo,"-3.066,00",2026-07-01
HER-202502-000322,2025-02-14,Hermosillo,Sistemas,Reparación correctiva,"2.346,25",2026-07-01
IRA-202502-009259,2025-02-14,Irapuato,Mantenimiento,Nómina de apoyo,"6.314,00",2026-07-01
IRA-202502-009286,2025-02-14,Irapuato,NÓMINA INDIRECTA,Reparación correctiva,"5.848,25",2026-07-01
IRA-202502-009313,2025-02-14,Irapuato,Fletes,Mantenimiento preventivo,"2.684,25",2026-07-01
IRA-202502-009340,2025-02-14,Irapuato,Refacciones,Flete de importación,"4.213,25",2026-07-01
IRA-202502-009367,2025-02-14,Irapuato,Seguridad,Nómina de apoyo,"-3.165,25",2026-07-01
IRA-202502-009394,2025-02-14,Irapuato,Sistemas,Reparación correctiva,"1.715,00",2026-07-01
CHI-202502-006239,2025-02-15,Chihuahua,Energía,Renta de montacargas,"3.515,25",2026-07-01
CHI-202502-006266,2025-02-15,Chihuahua,nómina indirecta,Consumo eléctrico,"8.781,00",2026-07-01
CHI-202502-006293,2025-02-15,Chihuahua,Fletes,Servicio externo,"2.916,25",2026-07-01
CHI-202502-006320,2025-02-15,Chihuahua,Refacciones,Licencia de software,"7.159,25",2026-07-01
CHI-202502-006347,2025-02-15,Chihuahua,Seguridad,Renta de montacargas,"1.753,75",2026-07-01
CHI-202502-006374,2025-02-15,Chihuahua,Sistemas,Consumo eléctrico,"3.000,25",2026-07-01
CUA-202502-003215,2025-02-15,Cuautitlán,Energía,Renta de montacargas,"2.992,00",2026-07-01
CUA-202502-003242,2025-02-15,Cuautitlán,Nómina Indirecta,Consumo eléctrico,"7.792,25",2026-07-01
CUA-202502-003269,2025-02-15,Cuautitlán,Fletes,Servicio externo,"2.185,75",2026-07-01
CUA-202502-003296,2025-02-15,Cuautitlán,  REFACCIONES ,Licencia de software,"4.787,00",2026-07-01
CUA-202502-003323,2025-02-15,Cuautitlán,Seguridad,Renta de montacargas,"1.939,50",2026-07-01
CUA-202502-003350,2025-02-15,Cuautitlán,Sistemas,Consumo eléctrico,"2.529,00",2026-07-01
HER-202502-000191,2025-02-15,Hermosillo,energía,Renta de montacargas,"5.132,75",2026-07-01
HER-202502-000218,2025-02-15,Hermosillo,Nómina Indirecta,Consumo eléctrico,"6.867,00",2026-07-01
HER-202502-000245,2025-02-15,Hermosillo,Fletes,Servicio externo,"3.181,00",2026-07-01
HER-202502-000272,2025-02-15,Hermosillo,Refacciones,Licencia de software,"5.727,50",2026-07-01
HER-202502-000299,2025-02-15,Hermosillo,Seguridad,Renta de montacargas,"1.702,50",2026-07-01
HER-202502-000326,2025-02-15,Hermosillo,Sistemas ,Consumo eléctrico,"2.560,25",2026-07-01
IRA-202502-009263,2025-02-15,Irapuato,Energía,Renta de montacargas,"4.233,50",2026-07-01
IRA-202502-009290,2025-02-15,Irapuato,Nómina Indirecta,Consumo eléctrico,"4.882,25",2026-07-01
IRA-202502-009317,2025-02-15,Irapuato,Fletes,Servicio externo,"2.035,75",2026-07-01
IRA-202502-009344,2025-02-15,Irapuato,Refacciones,Licencia de software,"4.052,25",2026-07-01
IRA-202502-009371,2025-02-15,Irapuato,  SEGURIDAD ,Renta de montacargas,"1.266,50",2026-07-01
IRA-202502-009398,2025-02-15,Irapuato,Sistemas,Consumo eléctrico,"1.894,75",2026-07-01
CHI-202502-006243,2025-02-16,Chihuahua,Energía,Flete nacional,"3.447,50",2026-07-01
CHI-202502-006270,2025-02-16,Chihuahua,Nómina Indirecta,Calibración de equipo,"8.786,75",2026-07-01
CHI-202502-006297,2025-02-16,Chihuahua,Fletes,Equipo de protección,"4.040,00",2026-07-01
CHI-202502-006324,2025-02-16,Chihuahua,Calidad,Refacción prensa,"4.093,25",2026-07-01
CHI-202502-006351,2025-02-16,Chihuahua,Seguridad ,Flete nacional,"1.891,00",2026-07-01
CHI-202502-006378,2025-02-16,Chihuahua,Sistemas,Calibración de equipo,"3.280,75",2026-07-01
CUA-202502-003219,2025-02-16,Cuautitlán,Energía,Flete nacional,"3.911,50",2026-07-01
CUA-202502-003246,2025-02-16,Cuautitlán,  NÓMINA INDIRECTA ,Calibración de equipo,"6.819,00",2026-07-01
CUA-202502-003273,2025-02-16,Cuautitlán,Fletes,Equipo de protección,"3.321,00",2026-07-01
CUA-202502-003300,2025-02-16,Cuautitlán,Calidad,Refacción prensa,"6.358,00",2026-07-01
CUA-202502-003327,2025-02-16,Cuautitlán,Seguridad,Flete nacional,"2.079,25",2026-07-01
CUA-202502-003354,2025-02-16,Cuautitlán,Sistemas,Calibración de equipo,"2.301,50",2026-07-01
HER-202502-000195,2025-02-16,Hermosillo,Energía,Flete nacional,"4.327,25",2026-07-01
HER-202502-000222,2025-02-16,Hermosillo,Nómina Indirecta,Calibración de equipo,"6.292,50",2026-07-01
HER-202502-000249,2025-02-16,Hermosillo,Fletes,Equipo de protección,"2.381,25",2026-07-01
HER-202502-000276,2025-02-16,Hermosillo,Calidad ,Refacción prensa,"3.548,00",2026-07-01
HER-202502-000303,2025-02-16,Hermosillo,Seguridad,Flete nacional,"1.857,75",2026-07-01
HER-202502-000330,2025-02-16,Hermosillo,Sistemas,Calibración de equipo,"2.867,50",2026-07-01
IRA-202502-009267,2025-02-16,Irapuato,Energía,Flete nacional,"2.425,00",2026-07-01
IRA-202502-009294,2025-02-16,Irapuato,Nómina Indirecta,Calibración de equipo,"4.516,25",2026-07-01
IRA-202502-009321,2025-02-16,Irapuato,  FLETES ,Equipo de protección,"1.814,00",2026-07-01
IRA-202502-009348,2025-02-16,Irapuato,Calidad,Refacción prensa,"2.142,75",2026-07-01
IRA-202502-009375,2025-02-16,Irapuato,Seguridad,Flete nacional,"1.407,75",2026-07-01
IRA-202502-009402,2025-02-16,Irapuato,Sistemas,Calibración de equipo,"1.792,50",2026-07-01
CHI-202502-006220,2025-02-17,Chihuahua,Mantenimiento,Flete de importación,"11.223,50",2026-07-01
CHI-202502-006247,2025-02-17,Chihuahua,Energía,Nómina de apoyo,"3.350,50",2026-07-01
CHI-202502-006274,2025-02-17,Chihuahua,Nómina Indirecta,Reparación correctiva,"8.754,25",2026-07-01
CHI-202502-006301,2025-02-17,Chihuahua,Refacciones ,Mantenimiento preventivo,"-7.199,25",2026-07-01
CHI-202502-006328,2025-02-17,Chihuahua,Calidad,Flete de importación,"3.725,00",2026-07-01
CHI-202502-006355,2025-02-17,Chihuahua,Seguridad,Nómina de apoyo,"2.018,25",2026-07-01
CHI-202502-006382,2025-02-17,Chihuahua,Sistemas,Reparación correctiva,"2.734,50",2026-07-01
CUA-202502-003196,2025-02-17,Cuautitlán,  MANTENIMIENTO ,Flete de importación,"8.879,25",2026-07-01
