folio,fecha,planta,centro_costo,concepto,monto,cargado_en
IRA-202506-009943,2025-06-23,Irapuato,Energía,Nómina de apoyo,"5.496,50",2026-07-01
IRA-202506-009970,2025-06-23,Irapuato,Nómina Indirecta,Reparación correctiva,"6.539,25",2026-07-01
IRA-202506-009997,2025-06-23,Irapuato,Fletes,Mantenimiento preventivo,"4.344,25",2026-07-01
IRA-202506-010024,2025-06-23,Irapuato,Calidad,Flete de importación,"3.336,25",2026-07-01
IRA-202506-010051,2025-06-23,Irapuato,Seguridad ,Nómina de apoyo,"2.079,75",2026-07-01
IRA-202506-010078,2025-06-23,Irapuato,Sistemas,Reparación correctiva,"931,75",2026-07-01
CHI-202506-007058,2025-06-24,Chihuahua,Mantenimiento,Consumo eléctrico,"4.829,75",2026-07-01
CHI-202506-007085,2025-06-24,Chihuahua,Nómina Indirecta,Servicio externo,"3.631,50",2026-07-01
CHI-202506-007112,2025-06-24,Chihuahua,Fletes,Licencia de software,"3.056,50",2026-07-01
CHI-202506-007139,2025-06-24,Chihuahua,Refacciones,Renta de montacargas,"6.117,00",2026-07-01
CHI-202506-007166,2025-06-24,Chihuahua,seguridad,Consumo eléctrico,"2.691,00",2026-07-01
CHI-202506-007193,2025-06-24,Chihuahua,Sistemas,Servicio externo,"2.710,00",2026-07-01
CUA-202506-004169,2025-06-24,Cuautitlán,Mantenimiento,Servicio externo,"8.019,00",2026-07-01
CUA-202506-004196,2025-06-24,Cuautitlán,  ENERGÍA ,Licencia de software,"3.964,25",2026-07-01
CUA-202506-004223,2025-06-24,Cuautitlán,Fletes,Renta de montacargas,"5.920,50",2026-07-01
CUA-202506-004250,2025-06-24,Cuautitlán,Refacciones,Consumo eléctrico,"3.746,50",2026-07-01
CUA-202506-004277,2025-06-24,Cuautitlán,Calidad,Servicio externo,"3.109,25",2026-07-01
CUA-202506-004304,2025-06-24,Cuautitlán,Sistemas,Licencia de software,"1.194,00",2026-07-01
HER-202506-001658,2025-06-24,Hermosillo,Mantenimiento,Consumo eléctrico,"3.894,75",2026-07-01
HER-202506-001685,2025-06-24,Hermosillo,Nómina Indirecta,Servicio externo,"7.027,00",2026-07-01
HER-202506-001712,2025-06-24,Hermosillo,Fletes,Licencia de software,"4.876,75",2026-07-01
HER-202506-001739,2025-06-24,Hermosillo,Refacciones,Renta de montacargas,"4.647,00",2026-07-01
HER-202506-001766,2025-06-24,Hermosillo,calidad,Consumo eléctrico,"2.531,75",2026-07-01
HER-202506-001793,2025-06-24,Hermosillo,Sistemas,Servicio externo,"1.134,75",2026-07-01
IRA-202506-009947,2025-06-24,Irapuato,Energía,Renta de montacargas,"5.131,75",2026-07-01
IRA-202506-009974,2025-06-24,Irapuato,Nómina Indirecta,Consumo eléctrico,"5.660,75",2026-07-01
IRA-202506-010001,2025-06-24,Irapuato,Refacciones ,Servicio externo,"3.711,50",2026-07-01
IRA-202506-010028,2025-06-24,Irapuato,Calidad,Licencia de software,"2.841,25",2026-07-01
IRA-202506-010055,2025-06-24,Irapuato,Seguridad,Renta de montacargas,"2.414,00",2026-07-01
CHI-202506-007062,2025-06-25,Chihuahua,Energía,Calibración de equipo,"4.001,75",2026-07-01
CHI-202506-007089,2025-06-25,Chihuahua,Nómina Indirecta,Equipo de protección,"5.087,25",2026-07-01
CHI-202506-007116,2025-06-25,Chihuahua,fletes,Refacción prensa,"3.090,25",2026-07-01
CHI-202506-007143,2025-06-25,Chihuahua,Calidad,Flete nacional,"3.305,25",2026-07-01
CHI-202506-007170,2025-06-25,Chihuahua,Seguridad,Calibración de equipo,"1.639,00",2026-07-01
CHI-202506-007197,2025-06-25,Chihuahua,Sistemas,Equipo de protección,"2.478,50",2026-07-01
CUA-202506-004173,2025-06-25,Cuautitlán,Mantenimiento,Equipo de protección,"8.453,50",2026-07-01
CUA-202506-004200,2025-06-25,Cuautitlán,Energía,Refacción prensa,"3.057,00",2026-07-01
CUA-202506-004227,2025-06-25,Cuautitlán,Fletes,Flete nacional,"5.360,25",2026-07-01
CUA-202506-004254,2025-06-25,Cuautitlán,Refacciones,Calibración de equipo,"3.353,50",2026-07-01
CUA-202506-004281,2025-06-25,Cuautitlán, Seguridad,Equipo de protección,"2.618,50",2026-07-01
CUA-202506-004308,2025-06-25,Cuautitlán,Sistemas,Refacción prensa,"1.846,00",2026-07-01
HER-202506-001662,2025-06-25,Hermosillo,Energía,Calibración de equipo,"5.900,25",2026-07-01
HER-202506-001689,2025-06-25,Hermosillo,Nómina Indirecta,Equipo de protección,"5.415,50",2026-07-01
HER-202506-001716,2025-06-25,Hermosillo,fletes,Refacción prensa,"4.644,00",2026-07-01
HER-202506-001743,2025-06-25,Hermosillo,Refacciones,Flete nacional,"4.020,50",2026-07-01
HER-202506-001770,2025-06-25,Hermosillo,Seguridad,Calibración de equipo,"1.769,00",2026-07-01
HER-202506-001797,2025-06-25,Hermosillo,Sistemas,Equipo de protección,"1.792,50",2026-07-01
IRA-202506-009924,2025-06-25,Irapuato,Mantenimiento,Refacción prensa,"5.130,00",2026-07-01
IRA-202506-009951,2025-06-25,Irapuato,Energía ,Flete nacional,"5.982,00",2026-07-01
IRA-202506-009978,2025-06-25,Irapuato,Nómina Indirecta,Calibración de equipo,"7.471,75",2026-07-01
IRA-202506-010005,2025-06-25,Irapuato,Refacciones,Equipo de protección,"4.333,00",2026-07-01
IRA-202506-010032,2025-06-25,Irapuato,Calidad,Refacción prensa,"2.447,50",2026-07-01
IRA-202506-010059,2025-06-25,Irapuato,Seguridad,Flete nacional,"2.166,50",2026-07-01
CHI-202506-007066,2025-06-26,Chihuahua,energía,Reparación correctiva,"4.693,50",2026-07-01
CHI-202506-007093,2025-06-26,Chihuahua,Nómina Indirecta,Mantenimiento preventivo,"3.998,75",2026-07-01
CHI-202506-007120,2025-06-26,Chihuahua,Fletes,Flete de importación,"3.800,75",2026-07-01
CHI-202506-007147,2025-06-26,Chihuahua,Calidad,Nómina de apoyo,"3.261,00",2026-07-01
CHI-202506-007174,2025-06-26,Chihuahua,Seguridad,Reparación correctiva,"2.130,75",2026-07-01
CUA-202506-004177,2025-06-26,Cuautitlán,Mantenimiento,Mantenimiento preventivo,"8.388,00",2026-07-01
CUA-202506-004204,2025-06-26,Cuautitlán,Nómina Indirecta,Flete de importación,"7.031,00",2026-07-01
CUA-202506-004231,2025-06-26,Cuautitlán, Fletes,Nómina de apoyo,"5.181,25",2026-07-01
CUA-202506-004258,2025-06-26,Cuautitlán,Refacciones,Reparación correctiva,"3.138,00",2026-07-01
CUA-202506-004285,2025-06-26,Cuautitlán,Seguridad,Mantenimiento preventivo,"2.901,75",2026-07-01
CUA-202506-004312,2025-06-26,Cuautitlán,Sistemas,Flete de importación,"1.777,00",2026-07-01
HER-202506-001666,2025-06-26,Hermosillo,energía,Reparación correctiva,"7.160,25",2026-07-01
HER-202506-001693,2025-06-26,Hermosillo,Nómina Indirecta,Mantenimiento preventivo,"6.117,00",2026-07-01
HER-202506-001720,2025-06-26,Hermosillo,Fletes,Flete de importación,"4.425,25",2026-07-01
HER-202506-001747,2025-06-26,Hermosillo,Calidad,Nómina de apoyo,"2.001,50",2026-07-01
HER-202506-001774,2025-06-26,Hermosillo,Seguridad,Reparación correctiva,"1.668,75",2026-07-01
HER-202506-001801,2025-06-26,Hermosillo,Sistemas ,Mantenimiento preventivo,"1.803,75",2026-07-01
IRA-202506-009928,2025-06-26,Irapuato,Mantenimiento,Flete de importación,"4.017,75",2026-07-01
IRA-202506-009955,2025-06-26,Irapuato,Energía,Nómina de apoyo,"7.016,50",2026-07-01
IRA-202506-009982,2025-06-26,Irapuato,Fletes,Reparación correctiva,"2.042,75",2026-07-01
IRA-202506-010009,2025-06-26,Irapuato,Refacciones,Mantenimiento preventivo,"3.877,00",2026-07-01
IRA-202506-010036,2025-06-26,Irapuato,CALIDAD,Flete de importación,"2.889,75",2026-07-01
IRA-202506-010063,2025-06-26,Irapuato,Sistemas,Nómina de apoyo,"1.843,75",2026-07-01
CHI-202506-007043,2025-06-27,Chihuahua,Mantenimiento,Renta de montacargas,"8.684,75",2026-07-01
CHI-202506-007070,2025-06-27,Chihuahua,Energía,Consumo eléctrico,"6.722,75",2026-07-01
CHI-202506-007097,2025-06-27,Chihuahua,Nómina Indirecta,Servicio externo,"5.911,50",2026-07-01
CHI-202506-007124,2025-06-27,Chihuahua,Refacciones,Licencia de software,"4.238,50",2026-07-01
CHI-202506-007151,2025-06-27,Chihuahua,Calidad ,Renta de montacargas,"1.763,75",2026-07-01
CHI-202506-007178,2025-06-27,Chihuahua,Seguridad,Consumo eléctrico,"2.094,25",2026-07-01
CUA-202506-004181,2025-06-27,Cuautitlán, Energía,Servicio externo,"7.000,25",2026-07-01
CUA-202506-004208,2025-06-27,Cuautitlán,Nómina Indirecta,Licencia de software,"8.286,00",2026-07-01
CUA-202506-004235,2025-06-27,Cuautitlán,Fletes,Renta de montacargas,"6.284,00",2026-07-01
CUA-202506-004262,2025-06-27,Cuautitlán,Calidad,Consumo eléctrico,"3.579,50",2026-07-01
CUA-202506-004289,2025-06-27,Cuautitlán,Seguridad,Servicio externo,"2.744,50",2026-07-01
CUA-202506-004316,2025-06-27,Cuautitlán,sistemas,Licencia de software,"1.336,00",2026-07-01
HER-202506-001643,2025-06-27,Hermosillo,Mantenimiento,Renta de montacargas,"7.014,50",2026-07-01
HER-202506-001670,2025-06-27,Hermosillo,Energía,Consumo eléctrico,"6.716,50",2026-07-01
HER-202506-001697,2025-06-27,Hermosillo,Nómina Indirecta,Servicio externo,"5.307,00",2026-07-01
HER-202506-001724,2025-06-27,Hermosillo,Fletes,Licencia de software,"4.345,00",2026-07-01
HER-202506-001751,2025-06-27,Hermosillo,Calidad ,Renta de montacargas,"1.766,25",2026-07-01
HER-202506-001778,2025-06-27,Hermosillo,Seguridad,Consumo eléctrico,"1.769,25",2026-07-01
HER-202506-001805,2025-06-27,Hermosillo,Sistemas,Servicio externo,"1.189,00",2026-07-01
IRA-202506-009932,2025-06-27,Irapuato,Mantenimiento,Licencia de software,"5.288,25",2026-07-01
IRA-202506-009959,2025-06-27,Irapuato,Energía,Renta de montacargas,"6.549,50",2026-07-01
IRA-202506-009986,2025-06-27,Irapuato,FLETES,Consumo eléctrico,"3.405,25",2026-07-01
IRA-202506-010013,2025-06-27,Irapuato,Refacciones,Servicio externo,"3.670,25",2026-07-01
IRA-202506-010040,2025-06-27,Irapuato,Calidad,Licencia de software,"2.351,75",2026-07-01
IRA-202506-010067,2025-06-27,Irapuato,Sistemas,Renta de montacargas,"2.019,00",2026-07-01
CHI-202507-007209,2025-07-01,Chihuahua,Mantenimiento,Equipo de protección,"4.763,75",2026-07-01
CHI-202507-007236,2025-07-01,Chihuahua,ENERGÍA,Refacción prensa,"3.792,75",2026-07-01
CHI-202507-007263,2025-07-01,Chihuahua,Fletes,Flete nacional,"3.695,75",2026-07-01
CHI-202507-007290,2025-07-01,Chihuahua,Refacciones,Calibración de equipo,"2.942,00",2026-07-01
CHI-202507-007317,2025-07-01,Chihuahua,Calidad,Equipo de protección,"4.742,50",2026-07-01
CHI-202507-007344,2025-07-01,Chihuahua,Sistemas,Refacción prensa,"2.144,00",2026-07-01
CUA-202507-004347,2025-07-01,Cuautitlán,Energía,Flete nacional,"7.714,50",2026-07-01
CUA-202507-004374,2025-07-01,Cuautitlán,Nómina Indirecta,Calibración de equipo,"4.278,25",2026-07-01
CUA-202507-004401,2025-07-01,Cuautitlán,Refacciones ,Equipo de protección,"5.582,25",2026-07-01
CUA-202507-004428,2025-07-01,Cuautitlán,Calidad,Refacción prensa,"1.641,00",2026-07-01
CUA-202507-004455,2025-07-01,Cuautitlán,Seguridad,Flete nacional,"2.064,25",2026-07-01
HER-202507-001809,2025-07-01,Hermosillo,Mantenimiento,Equipo de protección,"9.729,75",2026-07-01
HER-202507-001836,2025-07-01,Hermosillo,ENERGÍA,Refacción prensa,"5.854,00",2026-07-01
HER-202507-001863,2025-07-01,Hermosillo,Nómina Indirecta,Flete nacional,"6.779,25",2026-07-01
HER-202507-001890,2025-07-01,Hermosillo,Fletes,Calibración de equipo,"5.075,75",2026-07-01
HER-202507-001917,2025-07-01,Hermosillo,Calidad,Equipo de protección,"1.767,50",2026-07-01
HER-202507-001944,2025-07-01,Hermosillo,Seguridad,Refacción prensa,"1.706,75",2026-07-01
HER-202507-001971,2025-07-01,Hermosillo,  SISTEMAS ,Flete nacional,"1.494,25",2026-07-01
IRA-202507-010098,2025-07-01,Irapuato,Mantenimiento,Calibración de equipo,"7.690,75",2026-07-01
IRA-202507-010125,2025-07-01,Irapuato,Nómina Indirecta,Equipo de protección,"5.584,00",2026-07-01
IRA-202507-010152,2025-07-01,Irapuato,Fletes,Refacción prensa,"4.855,50",2026-07-01
IRA-202507-010179,2025-07-01,Irapuato,Refacciones,Flete nacional,"2.778,75",2026-07-01
IRA-202507-010206,2025-07-01,Irapuato, Seguridad,Calibración de equipo,"2.196,00",2026-07-01
IRA-202507-010233,2025-07-01,Irapuato,Sistemas,Equipo de protección,"1.808,25",2026-07-01
CHI-202507-007213,2025-07-02,Chihuahua,Mantenimiento,Mantenimiento preventivo,"8.575,75",2026-07-01
CHI-202507-007240,2025-07-02,Chihuahua,Energía,Flete de importación,"6.268,50",2026-07-01
CHI-202507-007267,2025-07-02,Chihuahua,Fletes,Nómina de apoyo,"4.161,50",2026-07-01
CHI-202507-007294,2025-07-02,Chihuahua,Refacciones,Reparación correctiva,"3.527,00",2026-07-01
CHI-202507-007321,2025-07-02,Chihuahua,  SEGURIDAD ,Mantenimiento preventivo,"-2.956,00",2026-07-01
CHI-202507-007348,2025-07-02,Chihuahua,Sistemas,Flete de importación,"1.848,00",2026-07-01
CUA-202507-004324,2025-07-02,Cuautitlán,Mantenimiento,Flete de importación,"10.745,00",2026-07-01
CUA-202507-004351,2025-07-02,Cuautitlán,Energía ,Nómina de apoyo,"7.363,75",2026-07-01
CUA-202507-004378,2025-07-02,Cuautitlán,Nómina Indirecta,Reparación correctiva,"4.306,00",2026-07-01
CUA-202507-004405,2025-07-02,Cuautitlán,Refacciones,Mantenimiento preventivo,"4.961,50",2026-07-01
CUA-202507-004432,2025-07-02,Cuautitlán,Calidad,Flete de importación,"1.930,25",2026-07-01
CUA-202507-004459,2025-07-02,Cuautitlán,Seguridad,Nómina de apoyo,"2.293,00",2026-07-01
HER-202507-001813,2025-07-02,Hermosillo,Mantenimiento,Mantenimiento preventivo,"6.738,25",2026-07-01
HER-202507-001840,2025-07-02,Hermosillo,Energía,Flete de importación,"7.642,25",2026-07-01
HER-202507-001867,2025-07-02,Hermosillo,Nómina Indirecta,Nómina de apoyo,"7.620,25",2026-07-01
HER-202507-001894,2025-07-02,Hermosillo,Refacciones,Reparación correctiva,"2.399,75",2026-07-01
HER-202507-001921,2025-07-02,Hermosillo,  CALIDAD ,Mantenimiento preventivo,"2.360,25",2026-07-01
HER-202507-001948,2025-07-02,Hermosillo,Seguridad,Flete de importación,"1.153,00",2026-07-01
HER-202507-001975,2025-07-02,Hermosillo,Sistemas,Nómina de apoyo,"1.972,75",2026-07-01
IRA-202507-010102,2025-07-02,Irapuato,Energía,Reparación correctiva,"2.896,00",2026-07-01
IRA-202507-010129,2025-07-02,Irapuato,Nómina Indirecta,Mantenimiento preventivo,"5.281,75",2026-07-01
IRA-202507-010156,2025-07-02,Irapuato, Fletes,Flete de importación,"5.400,75",2026-07-01
IRA-202507-010183,2025-07-02,Irapuato,Calidad,Nómina de apoyo,"2.252,25",2026-07-01
IRA-202507-010210,2025-07-02,Irapuato,Seguridad,Reparación correctiva,"2.296,50",2026-07-01
IRA-202507-010237,2025-07-02,Irapuato,Sistemas,Mantenimiento preventivo,"2.104,00",2026-07-01
CHI-202507-007217,2025-07-03,Chihuahua,Mantenimiento,Servicio externo,"6.652,75",2026-07-01
CHI-202507-007244,2025-07-03,Chihuahua,Nómina Indirecta,Licencia de software,"4.701,25",2026-07-01
CHI-202507-007271,2025-07-03,Chihuahua,  FLETES ,Renta de montacargas,"4.891,25",2026-07-01
CHI-202507-007298,2025-07-03,Chihuahua,Refacciones,Consumo eléctrico,"2.891,75",2026-07-01
CHI-202507-007325,2025-07-03,Chihuahua,Seguridad,Servicio externo,"2.738,25",2026-07-01
CHI-202507-007352,2025-07-03,Chihuahua,Sistemas,Licencia de software,"1.423,25",2026-07-01
CUA-202507-004328,2025-07-03,Cuautitlán,Mantenimiento,Licencia de software,"8.703,75",2026-07-01
CUA-202507-004355,2025-07-03,Cuautitlán,Energía,Renta de montacargas,"7.925,75",2026-07-01
CUA-202507-004382,2025-07-03,Cuautitlán,Fletes,Consumo eléctrico,"5.476,50",2026-07-01
CUA-202507-004409,2025-07-03,Cuautitlán,Refacciones,Servicio externo,"5.490,00",2026-07-01
CUA-202507-004436,2025-07-03,Cuautitlán,CALIDAD,Licencia de software,"2.023,00",2026-07-01
CUA-202507-004463,2025-07-03,Cuautitlán,Sistemas,Renta de montacargas,"2.519,25",2026-07-01
HER-202507-001817,2025-07-03,Hermosillo,Mantenimiento,Servicio externo,"8.726,50",2026-07-01
HER-202507-001844,2025-07-03,Hermosillo,Energía,Licencia de software,"7.809,00",2026-07-01
HER-202507-001871,2025-07-03,Hermosillo,  NÓMINA INDIRECTA ,Renta de montacargas,"5.187,50",2026-07-01
HER-202507-001898,2025-07-03,Hermosillo,Refacciones,Consumo eléctrico,"2.460,00",2026-07-01
HER-202507-001925,2025-07-03,Hermosillo,Calidad,Servicio externo,"1.385,75",2026-07-01
HER-202507-001952,2025-07-03,Hermosillo,Seguridad,Licencia de software,"2.083,75",2026-07-01
IRA-202507-010106,2025-07-03,Irapuato, Energía,Consumo eléctrico,"4.091,25",2026-07-01
IRA-202507-010133,2025-07-03,Irapuato,Nómina Indirecta,Servicio externo,"5.477,00",2026-07-01
IRA-202507-010160,2025-07-03,Irapuato,Fletes,Licencia de software,"3.920,50",2026-07-01
IRA-202507-010187,2025-07-03,Irapuato,Calidad,Renta de montacargas,"2.283,00",2026-07-01
IRA-202507-010214,2025-07-03,Irapuato,Seguridad,Consumo eléctrico,"2.611,25",2026-07-01
CHI-202507-007221,2025-07-04,Chihuahua,  ENERGÍA ,Equipo de protección,"7.719,50",2026-07-01
CHI-202507-007248,2025-07-04,Chihuahua,Nómina Indirecta,Refacción prensa,"5.216,00",2026-07-01
CHI-202507-007275,2025-07-04,Chihuahua,Fletes,Flete nacional,"5.012,25",2026-07-01
CHI-202507-007302,2025-07-04,Chihuahua,Calidad,Calibración de equipo,"2.620,50",2026-07-01
CHI-202507-007329,2025-07-04,Chihuahua,Seguridad,Equipo de protección,"1.995,25",2026-07-01
CHI-202507-007356,2025-07-04,Chihuahua, Sistemas,Refacción prensa,"1.382,75",2026-07-01
CUA-202507-004332,2025-07-04,Cuautitlán,Mantenimiento,Refacción prensa,"11.040,75",2026-07-01
CUA-202507-004359,2025-07-04,Cuautitlán,Energía,Flete nacional,"8.050,25",2026-07-01
CUA-202507-004386,2025-07-04,Cuautitlán,FLETES,Calibración de equipo,"4.632,00",2026-07-01
CUA-202507-004413,2025-07-04,Cuautitlán,Refacciones,Equipo de protección,"5.064,25",2026-07-01
CUA-202507-004440,2025-07-04,Cuautitlán,Calidad,Refacción prensa,"2.604,50",2026-07-01
CUA-202507-004467,2025-07-04,Cuautitlán,Sistemas,Flete nacional,"2.332,50",2026-07-01
HER-202507-001821,2025-07-04,Hermosillo,  MANTENIMIENTO ,Equipo de protección,"8.290,25",2026-07-01
HER-202507-001848,2025-07-04,Hermosillo,Energía,Refacción prensa,"6.378,75",2026-07-01
HER-202507-001875,2025-07-04,Hermosillo,Fletes,Flete nacional,"3.233,25",2026-07-01
HER-202507-001902,2025-07-04,Hermosillo,Refacciones,Calibración de equipo,"3.272,25",2026-07-01
HER-202507-001929,2025-07-04,Hermosillo,Calidad,Equipo de protección,"1.755,50",2026-07-01
HER-202507-001956,2025-07-04,Hermosillo, Sistemas,Refacción prensa,"2.758,50",2026-07-01
IRA-202507-010083,2025-07-04,Irapuato,Mantenimiento,Flete nacional,"3.904,00",2026-07-01
IRA-202507-010110,2025-07-04,Irapuato,Energía,Calibración de equipo,"3.695,00",2026-07-01
IRA-202507-010137,2025-07-04,Irapuato,Nómina Indirecta,Equipo de protección,"4.004,25",2026-07-01
IRA-202507-010164,2025-07-04,Irapuato,Refacciones,Refacción prensa,"1.783,00",2026-07-01
IRA-202507-010191,2025-07-04,Irapuato,calidad,Flete nacional,"2.236,00",2026-07-01
IRA-202507-010218,2025-07-04,Irapuato,Seguridad,Calibración de equipo,"2.055,50",2026-07-01
CHI-202507-007225,2025-07-05,Chihuahua,Energía,Mantenimiento preventivo,"7.841,00",2026-07-01
CHI-202507-007252,2025-07-05,Chihuahua,Nómina Indirecta,Flete de importación,"3.956,50",2026-07-01
CHI-202507-007279,2025-07-05,Chihuahua,Fletes,Nómina de apoyo,"4.833,50",2026-07-01
CHI-202507-007306,2025-07-05,Chihuahua, Calidad,Reparación correctiva,"3.188,25",2026-07-01
CHI-202507-007333,2025-07-05,Chihuahua,Seguridad,Mantenimiento preventivo,"1.832,50",2026-07-01
CHI-202507-007360,2025-07-05,Chihuahua,Sistemas,Flete de importación,"1.826,00",2026-07-01
CUA-202507-004336,2025-07-05,Cuautitlán,MANTENIMIENTO,Flete de importación,"10.466,50",2026-07-01
CUA-202507-004363,2025-07-05,Cuautitlán,Nómina Indirecta,Nómina de apoyo,"6.099,00",2026-07-01
CUA-202507-004390,2025-07-05,Cuautitlán,Fletes,Reparación correctiva,"5.507,00",2026-07-01
CUA-202507-004417,2025-07-05,Cuautitlán,Refacciones,Mantenimiento preventivo,"4.902,00",2026-07-01
CUA-202507-004444,2025-07-05,Cuautitlán,Seguridad,Flete de importación,"3.490,00",2026-07-01
CUA-202507-004471,2025-07-05,Cuautitlán,  SISTEMAS ,Nómina de apoyo,"2.517,75",2026-07-01
HER-202507-001825,2025-07-05,Hermosillo,Mantenimiento,Mantenimiento preventivo,"8.761,25",2026-07-01
HER-202507-001852,2025-07-05,Hermosillo,Nómina Indirecta,Flete de importación,"4.944,50",2026-07-01
HER-202507-001879,2025-07-05,Hermosillo,Fletes,Nómina de apoyo,"3.972,00",2026-07-01
HER-202507-001906,2025-07-05,Hermosillo, Refacciones,Reparación correctiva,"2.183,75",2026-07-01
HER-202507-001933,2025-07-05,Hermosillo,Calidad,Mantenimiento preventivo,"1.621,75",2026-07-01
HER-202507-001960,2025-07-05,Hermosillo,Sistemas,Flete de importación,"2.695,75",2026-07-01
IRA-202507-010087,2025-07-05,Irapuato,Mantenimiento,Nómina de apoyo,"5.845,00",2026-07-01
IRA-202507-010114,2025-07-05,Irapuato,Energía,Reparación correctiva,"4.051,75",2026-07-01
